ID;MACRORREG_OCOR;COD_UF_OCOR;UF_OCOR;COD_MUN_OCOR;MUN_OCOR;DATA_OCOR;SE_OCOR;MES_OCOR;ANO_OCOR;MONITORAMENTO_OCOR
325;SE;31;MG;313920;MALACACHETA;11/01/2017;2;1;2017;2016/2017
326;SE;31;MG;316860;TEÓFILO OTONI;11/01/2017;2;1;2017;2016/2017
327;SE;32;ES;320265;IRUPI;12/01/2017;2;1;2017;2016/2017
328;SE;32;ES;320300;IÚNA;12/01/2017;2;1;2017;2016/2017
329;SE;32;ES;320450;SANTA LEOPOLDINA;12/01/2017;2;1;2017;2016/2017
330;SE;31;MG;313130;IPATINGA;12/01/2017;2;1;2017;2016/2017
331;SE;31;MG;313130;IPATINGA;12/01/2017;2;1;2017;2016/2017
332;SE;31;MG;316860;TEÓFILO OTONI;12/01/2017;2;1;2017;2016/2017
333;SE;31;MG;316860;TEÓFILO OTONI;12/01/2017;2;1;2017;2016/2017
334;SE;31;MG;316860;TEÓFILO OTONI;12/01/2017;2;1;2017;2016/2017
335;SE;32;ES;320170;CONCEIÇÃO DO CASTELO;13/01/2017;2;1;2017;2016/2017
336;SE;32;ES;320170;CONCEIÇÃO DO CASTELO;13/01/2017;2;1;2017;2016/2017
337;SE;32;ES;320400;PANCAS;13/01/2017;2;1;2017;2016/2017
338;SE;31;MG;311950;CORONEL MURTA;13/01/2017;2;1;2017;2016/2017
339;N;17;TO;171820;PORTO NACIONAL;13/01/2017;2;1;2017;2016/2017
340;SE;32;ES;320400;PANCAS;16/01/2017;3;1;2017;2016/2017
341;SE;31;MG;313420;ITUIUTABA;16/01/2017;3;1;2017;2016/2017
342;SE;31;MG;313700;LADAINHA;16/01/2017;3;1;2017;2016/2017
343;SE;31;MG;314530;NOVO CRUZEIRO;16/01/2017;3;1;2017;2016/2017
344;SE;32;ES;320140;CASTELO;17/01/2017;3;1;2017;2016/2017
345;SE;32;ES;320316;LARANJA DA TERRA;17/01/2017;3;1;2017;2016/2017
346;SE;32;ES;320316;LARANJA DA TERRA;17/01/2017;3;1;2017;2016/2017
347;SE;32;ES;320455;SANTA MARIA DE JETIBÁ;17/01/2017;3;1;2017;2016/2017
348;SE;32;ES;320455;SANTA MARIA DE JETIBÁ;17/01/2017;3;1;2017;2016/2017
349;SE;32;ES;320455;SANTA MARIA DE JETIBÁ;17/01/2017;3;1;2017;2016/2017
350;SE;32;ES;320506;VENDA NOVA DO IMIGRANTE;17/01/2017;3;1;2017;2016/2017
351;SE;32;ES;320530;VITÓRIA;17/01/2017;3;1;2017;2016/2017
352;SE;31;MG;314530;NOVO CRUZEIRO;17/01/2017;3;1;2017;2016/2017
353;SE;31;MG;316870;TIMÓTEO;17/01/2017;3;1;2017;2016/2017
354;SE;32;ES;320010;AFONSO CLÁUDIO;18/01/2017;3;1;2017;2016/2017
355;SE;32;ES;320290;ITARANA;18/01/2017;3;1;2017;2016/2017
356;SE;32;ES;320316;LARANJA DA TERRA;18/01/2017;3;1;2017;2016/2017
357;SE;32;ES;320400;PANCAS;18/01/2017;3;1;2017;2016/2017
358;SE;32;ES;320506;VENDA NOVA DO IMIGRANTE;18/01/2017;3;1;2017;2016/2017
359;SE;31;MG;312770;GOVERNADOR VALADARES;18/01/2017;3;1;2017;2016/2017
360;SE;31;MG;313920;MALACACHETA;18/01/2017;3;1;2017;2016/2017
361;SE;31;MG;315680;SABINÓPOLIS;18/01/2017;3;1;2017;2016/2017
362;SE;31;MG;316280;SÃO JOÃO EVANGELISTA;18/01/2017;3;1;2017;2016/2017
363;SE;31;MG;316430;SÃO ROQUE DE MINAS;18/01/2017;3;1;2017;2016/2017
364;SE;31;MG;317160;VIRGEM DA LAPA;18/01/2017;3;1;2017;2016/2017
365;SE;32;ES;320010;AFONSO CLÁUDIO;19/01/2017;3;1;2017;2016/2017
366;SE;32;ES;320290;ITARANA;19/01/2017;3;1;2017;2016/2017
367;SE;32;ES;320460;SANTA TERESA;19/01/2017;3;1;2017;2016/2017
368;SE;31;MG;312540;FELÍCIO DOS SANTOS;19/01/2017;3;1;2017;2016/2017
369;SE;31;MG;312770;GOVERNADOR VALADARES;19/01/2017;3;1;2017;2016/2017
370;SE;31;MG;312950;IBIÁ;19/01/2017;3;1;2017;2016/2017
371;SE;31;MG;313130;IPATINGA;19/01/2017;3;1;2017;2016/2017
372;SE;31;MG;317160;VIRGEM DA LAPA;19/01/2017;3;1;2017;2016/2017
373;SE;32;ES;320460;SANTA TERESA;20/01/2017;3;1;2017;2016/2017
374;SE;31;MG;313940;MANHUAÇU;20/01/2017;3;1;2017;2016/2017
375;SE;31;MG;315690;SACRAMENTO;20/01/2017;3;1;2017;2016/2017
376;SE;31;MG;316410;SÃO PEDRO DO SUAÇUÍ;20/01/2017;3;1;2017;2016/2017
377;SE;31;MG;316870;TIMÓTEO;20/01/2017;3;1;2017;2016/2017
378;SE;31;MG;310620;BELO HORIZONTE;21/01/2017;3;1;2017;2016/2017
379;SE;31;MG;316556;SEM-PEIXE;21/01/2017;3;1;2017;2016/2017
380;SE;35;SP;354340;RIBEIRÃO PRETO;21/01/2017;3;1;2017;2016/2017
381;SE;32;ES;320455;SANTA MARIA DE JETIBÁ;22/01/2017;4;1;2017;2016/2017
382;SE;32;ES;320506;VENDA NOVA DO IMIGRANTE;22/01/2017;4;1;2017;2016/2017
383;SE;32;ES;320190;DOMINGOS MARTINS;23/01/2017;4;1;2017;2016/2017
384;SE;31;MG;310730;BOCAIÚVA;23/01/2017;4;1;2017;2016/2017
385;SE;31;MG;310780;BOM JESUS DO GALHO;23/01/2017;4;1;2017;2016/2017
386;SE;31;MG;312090;CURVELO;23/01/2017;4;1;2017;2016/2017
387;SE;31;MG;313700;LADAINHA;23/01/2017;4;1;2017;2016/2017
388;SE;31;MG;317160;VIRGEM DA LAPA;23/01/2017;4;1;2017;2016/2017
389;N;15;PA;150360;ITAITUBA;23/01/2017;4;1;2017;2016/2017
390;SE;35;SP;354340;RIBEIRÃO PRETO;23/01/2017;4;1;2017;2016/2017
391;SE;35;SP;354980;SÃO JOSÉ DO RIO PRETO;23/01/2017;4;1;2017;2016/2017
392;SE;32;ES;320460;SANTA TERESA;24/01/2017;4;1;2017;2016/2017
393;SE;32;ES;320460;SANTA TERESA;24/01/2017;4;1;2017;2016/2017
394;SE;31;MG;310670;BETIM;24/01/2017;4;1;2017;2016/2017
395;SE;31;MG;313867;LUISBURGO;24/01/2017;4;1;2017;2016/2017
396;SE;31;MG;315680;SABINÓPOLIS;24/01/2017;4;1;2017;2016/2017
397;SE;35;SP;350180;AMÉRICO DE CAMPOS;24/01/2017;4;1;2017;2016/2017
398;SE;32;ES;320190;DOMINGOS MARTINS;25/01/2017;4;1;2017;2016/2017
399;SE;32;ES;320240;GUARAPARI;25/01/2017;4;1;2017;2016/2017
400;SE;32;ES;320290;ITARANA;25/01/2017;4;1;2017;2016/2017
401;SE;32;ES;320316;LARANJA DA TERRA;25/01/2017;4;1;2017;2016/2017
402;SE;32;ES;320400;PANCAS;25/01/2017;4;1;2017;2016/2017
403;SE;31;MG;310285;ANGELÂNDIA;25/01/2017;4;1;2017;2016/2017
404;SE;31;MG;310445;ARICANDUVA;25/01/2017;4;1;2017;2016/2017
405;SE;31;MG;312090;CURVELO;25/01/2017;4;1;2017;2016/2017
406;SE;31;MG;313530;JAPARAÍBA;25/01/2017;4;1;2017;2016/2017
407;SE;32;ES;320455;SANTA MARIA DE JETIBÁ;26/01/2017;4;1;2017;2016/2017
408;SE;32;ES;320455;SANTA MARIA DE JETIBÁ;26/01/2017;4;1;2017;2016/2017
409;SE;31;MG;314330;MONTES CLAROS;26/01/2017;4;1;2017;2016/2017
410;SE;32;ES;320460;SANTA TERESA;27/01/2017;4;1;2017;2016/2017
411;SE;31;MG;311290;CAPUTIRA;27/01/2017;4;1;2017;2016/2017
412;SE;31;MG;311830;CONSELHEIRO LAFAIETE;27/01/2017;4;1;2017;2016/2017
413;SE;31;MG;313130;IPATINGA;29/01/2017;5;1;2017;2016/2017
414;NE;29;BA;290070;ALAGOINHAS;30/01/2017;5;1;2017;2016/2017
415;SE;32;ES;320190;DOMINGOS MARTINS;30/01/2017;5;1;2017;2016/2017
416;SE;32;ES;320190;DOMINGOS MARTINS;30/01/2017;5;1;2017;2016/2017
417;SE;31;MG;313680;JURAMENTO;30/01/2017;5;1;2017;2016/2017
418;SE;31;MG;313840;LEOPOLDINA;30/01/2017;5;1;2017;2016/2017
419;SE;31;MG;316095;SÃO DOMINGOS DAS DORES;30/01/2017;5;1;2017;2016/2017
420;SE;32;ES;320190;DOMINGOS MARTINS;31/01/2017;5;1;2017;2016/2017
421;SE;31;MG;310670;BETIM;31/01/2017;5;1;2017;2016/2017
422;SE;31;MG;313640;JOAQUIM FELÍCIO;31/01/2017;5;1;2017;2016/2017
423;SE;31;MG;313940;MANHUAÇU;31/01/2017;5;1;2017;2016/2017
424;SE;32;ES;320190;DOMINGOS MARTINS;01/02/2017;5;2;2017;2016/2017
425;SE;32;ES;320510;VIANA;01/02/2017;5;2;2017;2016/2017
426;SE;31;MG;311615;CHAPADA GAÚCHA;01/02/2017;5;2;2017;2016/2017
427;SE;31;MG;314330;MONTES CLAROS;01/02/2017;5;2;2017;2016/2017
428;SE;31;MG;316860;TEÓFILO OTONI;01/02/2017;5;2;2017;2016/2017
429;SE;31;MG;316940;TRÊS PONTAS;01/02/2017;5;2;2017;2016/2017
430;SE;35;SP;355060;SÃO ROQUE;01/02/2017;5;2;2017;2016/2017
431;SE;32;ES;320190;DOMINGOS MARTINS;02/02/2017;5;2;2017;2016/2017
432;SE;32;ES;320190;DOMINGOS MARTINS;02/02/2017;5;2;2017;2016/2017
433;SE;31;MG;310730;BOCAIÚVA;02/02/2017;5;2;2017;2016/2017
434;SE;31;MG;311270;CAPITÃO ENÉAS;02/02/2017;5;2;2017;2016/2017
435;SE;31;MG;311860;CONTAGEM;02/02/2017;5;2;2017;2016/2017
436;SE;31;MG;313420;ITUIUTABA;02/02/2017;5;2;2017;2016/2017
437;SE;31;MG;313670;JUIZ DE FORA;02/02/2017;5;2;2017;2016/2017
438;SE;31;MG;314330;MONTES CLAROS;02/02/2017;5;2;2017;2016/2017
439;SE;31;MG;314860;PEÇANHA;02/02/2017;5;2;2017;2016/2017
440;SE;31;MG;315053;PINGO-D'ÁGUA;02/02/2017;5;2;2017;2016/2017
441;SE;31;MG;315180;POÇOS DE CALDAS;02/02/2017;5;2;2017;2016/2017
442;SE;31;MG;317020;UBERLÂNDIA;02/02/2017;5;2;2017;2016/2017
443;NE;29;BA;290570;CAMAÇARI;03/02/2017;5;2;2017;2016/2017
444;SE;32;ES;320130;CARIACICA;03/02/2017;5;2;2017;2016/2017
445;SE;32;ES;320500;SERRA;03/02/2017;5;2;2017;2016/2017
446;SE;31;MG;314090;MATIPÓ;03/02/2017;5;2;2017;2016/2017
447;SE;31;MG;314330;MONTES CLAROS;03/02/2017;5;2;2017;2016/2017
448;SE;31;MG;311500;CASCALHO RICO;04/02/2017;5;2;2017;2016/2017
449;SE;31;MG;317010;UBERABA;04/02/2017;5;2;2017;2016/2017
450;SE;31;MG;317070;VARGINHA;05/02/2017;6;2;2017;2016/2017
451;CO;52;GO;521180;JARAGUÁ;06/02/2017;6;2;2017;2016/2017
452;SE;31;MG;312500;EWBANK DA CÂMARA;07/02/2017;6;2;2017;2016/2017
453;SE;31;MG;313170;ITABIRA;07/02/2017;6;2;2017;2016/2017
454;SE;31;MG;313820;LAVRAS;07/02/2017;6;2;2017;2016/2017
455;SE;31;MG;316190;SÃO GONÇALO DO RIO ABAIXO;07/02/2017;6;2;2017;2016/2017
456;SE;31;MG;316255;SÃO JOÃO DO MANHUAÇU;08/02/2017;6;2;2017;2016/2017
457;CO;51;MT;510340;CUIABÁ;08/02/2017;6;2;2017;2016/2017
458;SE;31;MG;310300;ANTÔNIO DIAS;09/02/2017;6;2;2017;2016/2017
459;CO;52;GO;520340;BOM JARDIM DE GOIÁS;11/02/2017;6;2;2017;2016/2017
460;N;14;RR;140047;RORAINÓPOLIS;11/02/2017;6;2;2017;2016/2017
461;CO;52;GO;520870;GOIÂNIA;12/02/2017;7;2;2017;2016/2017
462;SE;32;ES;320010;AFONSO CLÁUDIO;13/02/2017;7;2;2017;2016/2017
463;SE;32;ES;320130;CARIACICA;13/02/2017;7;2;2017;2016/2017
464;SE;32;ES;320290;ITARANA;13/02/2017;7;2;2017;2016/2017
465;SE;32;ES;320500;SERRA;13/02/2017;7;2;2017;2016/2017
466;SE;32;ES;320510;VIANA;13/02/2017;7;2;2017;2016/2017
467;SE;32;ES;320510;VIANA;14/02/2017;7;2;2017;2016/2017
468;SE;31;MG;310400;ARAXÁ;14/02/2017;7;2;2017;2016/2017
469;SE;31;MG;313170;ITABIRA;14/02/2017;7;2;2017;2016/2017
470;SE;31;MG;313940;MANHUAÇU;14/02/2017;7;2;2017;2016/2017
471;SE;32;ES;320150;COLATINA;15/02/2017;7;2;2017;2016/2017
472;SE;32;ES;320240;GUARAPARI;15/02/2017;7;2;2017;2016/2017
473;SE;32;ES;320506;VENDA NOVA DO IMIGRANTE;15/02/2017;7;2;2017;2016/2017
474;SE;31;MG;313665;JUATUBA;15/02/2017;7;2;2017;2016/2017
475;N;15;PA;150619;RURÓPOLIS;15/02/2017;7;2;2017;2016/2017
476;N;15;PA;150619;RURÓPOLIS;15/02/2017;7;2;2017;2016/2017
477;NE;29;BA;290070;ALAGOINHAS;16/02/2017;7;2;2017;2016/2017
478;SE;32;ES;320130;CARIACICA;16/02/2017;7;2;2017;2016/2017
479;SE;32;ES;320334;MARECHAL FLORIANO;17/02/2017;7;2;2017;2016/2017
480;N;15;PA;150619;RURÓPOLIS;17/02/2017;7;2;2017;2016/2017
481;N;15;PA;150565;PLACAS;18/02/2017;7;2;2017;2016/2017
482;N;15;PA;150040;ALENQUER;19/02/2017;8;2;2017;2016/2017
483;SE;31;MG;315690;SACRAMENTO;20/02/2017;8;2;2017;2016/2017
484;NE;29;BA;292300;NOVA VIÇOSA;21/02/2017;8;2;2017;2016/2017
485;SE;32;ES;320190;DOMINGOS MARTINS;22/02/2017;8;2;2017;2016/2017
486;N;15;PA;150140;BELÉM;22/02/2017;8;2;2017;2016/2017
487;SE;35;SP;350040;ÁGUAS DA PRATA;22/02/2017;8;2;2017;2016/2017
488;N;15;PA;150442;MARITUBA;24/02/2017;8;2;2017;2016/2017
489;N;15;PA;150480;MONTE ALEGRE;24/02/2017;8;2;2017;2016/2017
490;N;15;PA;150630;SALVATERRA;24/02/2017;8;2;2017;2016/2017
491;SE;32;ES;320500;SERRA;25/02/2017;8;2;2017;2016/2017
492;SE;32;ES;320500;SERRA;27/02/2017;9;2;2017;2016/2017
493;CO;52;GO;520870;GOIÂNIA;27/02/2017;9;2;2017;2016/2017
494;N;15;PA;150530;ORIXIMINÁ;27/02/2017;9;2;2017;2016/2017
495;SE;35;SP;350040;ÁGUAS DA PRATA;27/02/2017;9;2;2017;2016/2017
496;SE;33;RJ;330100;CAMPOS DOS GOYTACAZES;28/02/2017;9;2;2017;2016/2017
497;CO;51;MT;510729;SÃO JOSÉ DO POVO;01/03/2017;9;3;2017;2016/2017
498;SE;32;ES;320500;SERRA;02/03/2017;9;3;2017;2016/2017
499;CO;52;GO;520860;GOIANÉSIA;02/03/2017;9;3;2017;2016/2017
500;SE;32;ES;320060;ARACRUZ;03/03/2017;9;3;2017;2016/2017
501;SE;32;ES;320520;VILA VELHA;03/03/2017;9;3;2017;2016/2017
502;SE;35;SP;350190;AMPARO;03/03/2017;9;3;2017;2016/2017
503;SE;32;ES;320500;SERRA;06/03/2017;10;3;2017;2016/2017
504;SE;32;ES;320520;VILA VELHA;06/03/2017;10;3;2017;2016/2017
505;N;14;RR;140010;BOA VISTA;06/03/2017;10;3;2017;2016/2017
506;SE;32;ES;320130;CARIACICA;07/03/2017;10;3;2017;2016/2017
507;CO;52;GO;520870;GOIÂNIA;07/03/2017;10;3;2017;2016/2017
508;N;15;PA;150275;CONCÓRDIA DO PARÁ;07/03/2017;10;3;2017;2016/2017
509;SE;32;ES;320130;CARIACICA;08/03/2017;10;3;2017;2016/2017
510;CO;51;MT;510340;CUIABÁ;08/03/2017;10;3;2017;2016/2017
511;SE;32;ES;320130;CARIACICA;09/03/2017;10;3;2017;2016/2017
512;SE;32;ES;320130;CARIACICA;09/03/2017;10;3;2017;2016/2017
513;SE;32;ES;320520;VILA VELHA;09/03/2017;10;3;2017;2016/2017
514;SE;33;RJ;330530;SÃO SEBASTIÃO DO ALTO;09/03/2017;10;3;2017;2016/2017
515;SE;35;SP;353120;MONTE ALEGRE DO SUL;09/03/2017;10;3;2017;2016/2017
516;NE;29;BA;292740;SALVADOR;10/03/2017;10;3;2017;2016/2017
517;NE;29;BA;292910;SÃO FELIPE;10/03/2017;10;3;2017;2016/2017
518;N;15;PA;150480;MONTE ALEGRE;10/03/2017;10;3;2017;2016/2017
519;SE;35;SP;350190;AMPARO;11/03/2017;10;3;2017;2016/2017
520;SE;35;SP;350190;AMPARO;11/03/2017;10;3;2017;2016/2017
521;NE;29;BA;292940;SÃO MIGUEL DAS MATAS;12/03/2017;11;3;2017;2016/2017
522;NE;29;BA;290070;ALAGOINHAS;13/03/2017;11;3;2017;2016/2017
523;NE;29;BA;292840;SANTA RITA DE CÁSSIA;13/03/2017;11;3;2017;2016/2017
524;SE;32;ES;320130;CARIACICA;13/03/2017;11;3;2017;2016/2017
525;SE;35;SP;350190;AMPARO;13/03/2017;11;3;2017;2016/2017
526;SE;35;SP;351550;FERNANDÓPOLIS;13/03/2017;11;3;2017;2016/2017
527;SE;35;SP;353120;MONTE ALEGRE DO SUL;13/03/2017;11;3;2017;2016/2017
528;NE;29;BA;291730;ITUBERÁ;14/03/2017;11;3;2017;2016/2017
529;NE;29;BA;292740;SALVADOR;14/03/2017;11;3;2017;2016/2017
530;NE;29;BA;290750;CATU;15/03/2017;11;3;2017;2016/2017
531;NE;29;BA;292330;OURIÇANGAS;15/03/2017;11;3;2017;2016/2017
532;NE;29;BA;292410;PEDRÃO;15/03/2017;11;3;2017;2016/2017
533;NE;29;BA;292740;SALVADOR;15/03/2017;11;3;2017;2016/2017
534;SE;32;ES;320500;SERRA;15/03/2017;11;3;2017;2016/2017
535;NE;29;BA;290570;CAMAÇARI;16/03/2017;11;3;2017;2016/2017
536;NE;29;BA;292740;SALVADOR;16/03/2017;11;3;2017;2016/2017
537;NE;29;BA;292980;SAÚDE;16/03/2017;11;3;2017;2016/2017
538;SE;35;SP;355210;SOCORRO;16/03/2017;11;3;2017;2016/2017
539;NE;29;BA;291080;FEIRA DE SANTANA;17/03/2017;11;3;2017;2016/2017
540;SE;35;SP;350760;BRAGANÇA PAULISTA;17/03/2017;11;3;2017;2016/2017
541;SE;35;SP;353120;MONTE ALEGRE DO SUL;17/03/2017;11;3;2017;2016/2017
542;SE;35;SP;353120;MONTE ALEGRE DO SUL;17/03/2017;11;3;2017;2016/2017
543;SE;35;SP;355495;TUIUTI;17/03/2017;11;3;2017;2016/2017
544;SE;35;SP;353120;MONTE ALEGRE DO SUL;18/03/2017;11;3;2017;2016/2017
545;NE;29;BA;290900;CORDEIROS;19/03/2017;12;3;2017;2016/2017
546;SE;32;ES;320500;SERRA;19/03/2017;12;3;2017;2016/2017
547;NE;29;BA;292930;SÃO GONÇALO DOS CAMPOS;20/03/2017;12;3;2017;2016/2017
548;N;15;PA;150565;PLACAS;20/03/2017;12;3;2017;2016/2017
549;SE;33;RJ;330450;RIO DAS FLORES;20/03/2017;12;3;2017;2016/2017
550;N;14;RR;140050;SÃO JOÃO DA BALIZA;20/03/2017;12;3;2017;2016/2017
551;SE;35;SP;350190;AMPARO;20/03/2017;12;3;2017;2016/2017
552;NE;29;BA;291060;ESPLANADA;21/03/2017;12;3;2017;2016/2017
553;NE;29;BA;291610;ITAPARICA;21/03/2017;12;3;2017;2016/2017
554;SE;35;SP;350190;AMPARO;21/03/2017;12;3;2017;2016/2017
555;SE;35;SP;350950;CAMPINAS;21/03/2017;12;3;2017;2016/2017
556;SE;35;SP;350950;CAMPINAS;21/03/2017;12;3;2017;2016/2017
557;SE;35;SP;350950;CAMPINAS;21/03/2017;12;3;2017;2016/2017
558;NE;29;BA;290360;BIRITINGA;22/03/2017;12;3;2017;2016/2017
559;NE;29;BA;291330;ICHU;22/03/2017;12;3;2017;2016/2017
560;NE;29;BA;293320;VERA CRUZ;22/03/2017;12;3;2017;2016/2017
561;SE;35;SP;353120;MONTE ALEGRE DO SUL;22/03/2017;12;3;2017;2016/2017
562;SE;35;SP;353120;MONTE ALEGRE DO SUL;23/03/2017;12;3;2017;2016/2017
563;SE;35;SP;353120;MONTE ALEGRE DO SUL;23/03/2017;12;3;2017;2016/2017
564;SE;35;SP;353120;MONTE ALEGRE DO SUL;23/03/2017;12;3;2017;2016/2017
565;CO;52;GO;520880;GOIANIRA;24/03/2017;12;3;2017;2016/2017
566;N;15;PA;150680;SANTARÉM;24/03/2017;12;3;2017;2016/2017
567;N;15;PA;150810;TUCURUÍ;24/03/2017;12;3;2017;2016/2017
568;SE;35;SP;353820;PINHALZINHO;25/03/2017;12;3;2017;2016/2017
569;N;15;PA;150285;CURUÁ;26/03/2017;13;3;2017;2016/2017
570;NE;29;BA;293320;VERA CRUZ;27/03/2017;13;3;2017;2016/2017
571;SE;32;ES;320500;SERRA;27/03/2017;13;3;2017;2016/2017
572;SE;35;SP;350190;AMPARO;27/03/2017;13;3;2017;2016/2017
573;SE;35;SP;353120;MONTE ALEGRE DO SUL;27/03/2017;13;3;2017;2016/2017
574;N;15;PA;150506;NOVO REPARTIMENTO;28/03/2017;13;3;2017;2016/2017
575;SE;35;SP;350950;CAMPINAS;28/03/2017;13;3;2017;2016/2017
576;SE;35;SP;350950;CAMPINAS;28/03/2017;13;3;2017;2016/2017
577;SE;35;SP;350950;CAMPINAS;28/03/2017;13;3;2017;2016/2017
578;SE;35;SP;353120;MONTE ALEGRE DO SUL;28/03/2017;13;3;2017;2016/2017
579;SE;35;SP;350190;AMPARO;31/03/2017;13;3;2017;2016/2017
580;SE;35;SP;350950;CAMPINAS;31/03/2017;13;3;2017;2016/2017
581;SE;35;SP;355495;TUIUTI;31/03/2017;13;3;2017;2016/2017
582;SE;35;SP;355495;TUIUTI;31/03/2017;13;3;2017;2016/2017
583;N;15;PA;150510;ÓBIDOS;01/04/2017;13;4;2017;2016/2017
584;SE;35;SP;353820;PINHALZINHO;02/04/2017;14;4;2017;2016/2017
585;NE;29;BA;292740;SALVADOR;03/04/2017;14;4;2017;2016/2017
586;SE;35;SP;355495;TUIUTI;03/04/2017;14;4;2017;2016/2017
587;SE;35;SP;355495;TUIUTI;03/04/2017;14;4;2017;2016/2017
588;NE;29;BA;291920;LAURO DE FREITAS;04/04/2017;14;4;2017;2016/2017
589;SE;33;RJ;330240;MACAÉ;04/04/2017;14;4;2017;2016/2017
590;SE;35;SP;353820;PINHALZINHO;04/04/2017;14;4;2017;2016/2017
591;SE;35;SP;353820;PINHALZINHO;04/04/2017;14;4;2017;2016/2017
592;SE;35;SP;353820;PINHALZINHO;04/04/2017;14;4;2017;2016/2017
593;SE;35;SP;353820;PINHALZINHO;04/04/2017;14;4;2017;2016/2017
594;SE;35;SP;355495;TUIUTI;04/04/2017;14;4;2017;2016/2017
595;NE;29;BA;292400;PAULO AFONSO;05/04/2017;14;4;2017;2016/2017
596;NE;29;BA;292740;SALVADOR;05/04/2017;14;4;2017;2016/2017
597;NE;29;BA;292740;SALVADOR;05/04/2017;14;4;2017;2016/2017
598;SE;32;ES;320450;SANTA LEOPOLDINA;05/04/2017;14;4;2017;2016/2017
599;SE;35;SP;353120;MONTE ALEGRE DO SUL;05/04/2017;14;4;2017;2016/2017
600;NE;29;BA;290650;CANDEIAS;06/04/2017;14;4;2017;2016/2017
601;NE;29;BA;292630;RIACHÃO DO JACUÍPE;06/04/2017;14;4;2017;2016/2017
602;NE;29;BA;292740;SALVADOR;06/04/2017;14;4;2017;2016/2017
603;NE;29;BA;292740;SALVADOR;06/04/2017;14;4;2017;2016/2017
604;NE;29;BA;292740;SALVADOR;06/04/2017;14;4;2017;2016/2017
605;SE;35;SP;355495;TUIUTI;06/04/2017;14;4;2017;2016/2017
606;SE;35;SP;355495;TUIUTI;06/04/2017;14;4;2017;2016/2017
607;SE;35;SP;355495;TUIUTI;06/04/2017;14;4;2017;2016/2017
608;NE;29;BA;291080;FEIRA DE SANTANA;07/04/2017;14;4;2017;2016/2017
609;NE;29;BA;292930;SÃO GONÇALO DOS CAMPOS;07/04/2017;14;4;2017;2016/2017
610;SE;32;ES;320520;VILA VELHA;07/04/2017;14;4;2017;2016/2017
611;N;15;PA;150563;PIÇARRA;07/04/2017;14;4;2017;2016/2017
612;SE;35;SP;353820;PINHALZINHO;07/04/2017;14;4;2017;2016/2017
613;SE;35;SP;353820;PINHALZINHO;07/04/2017;14;4;2017;2016/2017
614;SE;35;SP;353820;PINHALZINHO;07/04/2017;14;4;2017;2016/2017
615;SE;35;SP;353820;PINHALZINHO;07/04/2017;14;4;2017;2016/2017
616;SE;35;SP;353820;PINHALZINHO;07/04/2017;14;4;2017;2016/2017
617;NE;29;BA;292740;SALVADOR;09/04/2017;15;4;2017;2016/2017
618;SE;35;SP;351518;ESPÍRITO SANTO DO PINHAL;10/04/2017;15;4;2017;2016/2017
619;SE;35;SP;353820;PINHALZINHO;10/04/2017;15;4;2017;2016/2017
620;SE;35;SP;353820;PINHALZINHO;10/04/2017;15;4;2017;2016/2017
621;SE;35;SP;350190;AMPARO;11/04/2017;15;4;2017;2016/2017
622;NE;29;BA;290327;BARROCAS;16/04/2017;16;4;2017;2016/2017
623;SE;35;SP;353820;PINHALZINHO;16/04/2017;16;4;2017;2016/2017
624;SE;33;RJ;330120;CARMO;17/04/2017;16;4;2017;2016/2017
625;SE;33;RJ;330270;MARICÁ;17/04/2017;16;4;2017;2016/2017
626;SE;33;RJ;330270;MARICÁ;17/04/2017;16;4;2017;2016/2017
627;SE;35;SP;350760;BRAGANÇA PAULISTA;17/04/2017;16;4;2017;2016/2017
628;SE;35;SP;353820;PINHALZINHO;17/04/2017;16;4;2017;2016/2017
629;SE;35;SP;353820;PINHALZINHO;17/04/2017;16;4;2017;2016/2017
630;SE;35;SP;353820;PINHALZINHO;17/04/2017;16;4;2017;2016/2017
631;SE;35;SP;353820;PINHALZINHO;17/04/2017;16;4;2017;2016/2017
632;SE;35;SP;353820;PINHALZINHO;17/04/2017;16;4;2017;2016/2017
633;SE;35;SP;353820;PINHALZINHO;17/04/2017;16;4;2017;2016/2017
634;SE;35;SP;353820;PINHALZINHO;17/04/2017;16;4;2017;2016/2017
635;SE;35;SP;353820;PINHALZINHO;17/04/2017;16;4;2017;2016/2017
636;SE;35;SP;355495;TUIUTI;17/04/2017;16;4;2017;2016/2017
637;NE;29;BA;290570;CAMAÇARI;19/04/2017;16;4;2017;2016/2017
638;NE;29;BA;291080;FEIRA DE SANTANA;19/04/2017;16;4;2017;2016/2017
639;NE;29;BA;291080;FEIRA DE SANTANA;19/04/2017;16;4;2017;2016/2017
640;NE;29;BA;291080;FEIRA DE SANTANA;19/04/2017;16;4;2017;2016/2017
641;NE;29;BA;292100;MATA DE SÃO JOÃO;19/04/2017;16;4;2017;2016/2017
642;NE;29;BA;292920;SÃO FRANCISCO DO CONDE;19/04/2017;16;4;2017;2016/2017
643;CO;52;GO;521483;NOVA CRIXÁS;19/04/2017;16;4;2017;2016/2017
644;SE;35;SP;353820;PINHALZINHO;19/04/2017;16;4;2017;2016/2017
645;SE;35;SP;353820;PINHALZINHO;19/04/2017;16;4;2017;2016/2017
